# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,,
# All Web Site Data,,,,,,,,,,,,,,,,,,,,,,
# Flat File Report,,,,,,,,,,,,,,,,,,,,,,
# 20201001-20210320,,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Date,Hour of Day,Screen Name,% Sessions with Search,Avg. % Conversion Probability,Avg. Search Depth,Avg. Value,Entrances,Entrances / Pageviews,Event Value,Events / Session with Event,Results Pageviews,Search Depth,Search Exits,Search Refinements,Sessions with Event,Sessions with Search,Time after Search,Time on Page,Time on Screen,Total Events,Unique Dimension Combinations,Unique Events
20210202,2021020212,hwy40skidelivery.com/about/,0.00%,0,0,0,1,100.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,0,1,0
20210202,2021020212,hwy40skidelivery.com/all-package-deals/,0.00%,0,0,0,0,0.00%,0,1,0,0,0,0,1,0,00:00:00,00:00:38,00:00:00,1,1,1
20210202,2021020212,hwy40skidelivery.com/ski-packages/,0.00%,0,0,0,1,50.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,0,2,0
20210202,2021020213,deals.hwy40skidelivery.com/,0.00%,0,0,0,5,45.45%,0,0,0,0,0,0,0,0,00:00:00,00:00:50,00:00:00,0,5,0
20210202,2021020213,fareharbor.com/embeds/book/hwy40skidelivery/items/264294/availability/531973836/book/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,0,1,0
20210202,2021020213,fareharbor.com/embeds/book/hwy40skidelivery/items/264294/calendar/2021/02/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:10,00:00:00,0,1,0
20210202,2021020213,hwy40skidelivery.com/all-package-deals/,0.00%,0,0,0,0,0.00%,0,1,0,0,0,0,1,0,00:00:00,00:00:47,00:00:00,1,1,1
20210202,2021020214,deals.hwy40skidelivery.com/,0.00%,0,0,0,6,100.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:22,00:00:00,0,6,0
20210202,2021020214,deals.hwy40skidelivery.com/?fbclid=PAAaYoFXnUKAo292XmqPgoiZn--61dJ5rmw3C96ez3BAmdEtRcnoUB9Ud5zZk_aem_Ad1ejsyXN_X7mNow30zq74dyTnVlOX8thNQH2gKMrr1Xbztc4IVs6nnKl-EEy_0CMsjp14Q_Y3f8MtTPnI3YAMw9pRTgpX1U5YYAkQ2GuDDHxlA9eyO7_m4eNv-RcDhZsag,0.00%,0,0,0,1,50.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:30,00:00:00,0,1,0
20210202,2021020214,fareharbor.com/embeds/book/hwy40skidelivery/cart/?u=ID,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:01:52,00:00:00,0,1,0
20210202,2021020214,fareharbor.com/embeds/book/hwy40skidelivery/items/264209/availability/531774375/book/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:05:19,00:00:00,0,1,0
20210202,2021020214,fareharbor.com/embeds/book/hwy40skidelivery/items/264209/booking/ID/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,0,1,0
20210202,2021020214,fareharbor.com/embeds/book/hwy40skidelivery/items/264209/calendar/2021/02/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:11,00:00:00,0,1,0
20210202,2021020214,fareharbor.com/embeds/book/hwy40skidelivery/items/264294/availability/531973871/book/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,0,1,0
20210202,2021020214,fareharbor.com/embeds/book/hwy40skidelivery/items/264294/availability/531973931/book/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:01:04,00:00:00,0,1,0
20210202,2021020214,fareharbor.com/embeds/book/hwy40skidelivery/items/264294/calendar/2021/02/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:14,00:00:00,0,2,0
20210202,2021020214,fareharbor.com/embeds/book/hwy40skidelivery/items/264294/calendar/2021/03/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:10,00:00:00,0,1,0
20210202,2021020214,hwy40skidelivery.com/all-package-deals/,0.00%,0,0,0,1,20.00%,0,1,0,0,0,0,3,0,00:00:00,00:03:55,00:00:00,3,4,3
20210202,2021020214,hwy40skidelivery.com/all-package-deals/?fh-u=873f9b26-d219-4bc8-99cd-0c1d9d4f3828,0.00%,0,0,0,1,100.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,0,1,0
20210202,2021020215,deals.hwy40skidelivery.com/,0.00%,0,0,0,6,60.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:34,00:00:00,0,8,0
20210202,2021020215,fareharbor.com/embeds/book/hwy40skidelivery/items/264294/availability/531973934/book/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:07:31,00:00:00,0,1,0
20210202,2021020215,fareharbor.com/embeds/book/hwy40skidelivery/items/264294/calendar/2021/02/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:05,00:00:00,0,1,0
20210202,2021020215,fareharbor.com/embeds/book/hwy40skidelivery/items/264294/calendar/2021/03/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:17,00:00:00,0,1,0
20210202,2021020215,fareharbor.com/embeds/book/hwy40skidelivery/items/264301/availability/531984094/book/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:01:36,00:00:00,0,1,0
20210202,2021020215,fareharbor.com/embeds/book/hwy40skidelivery/items/264301/availability/531984095/book/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:07,00:00:00,0,1,0
20210202,2021020215,fareharbor.com/embeds/book/hwy40skidelivery/items/264301/calendar/2021/02/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:17,00:00:00,0,1,0
20210202,2021020215,fareharbor.com/embeds/book/hwy40skidelivery/items/date/2021-02-02/2021/02/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:09,00:00:00,0,1,0
20210202,2021020215,hwy40skidelivery.com/,0.00%,0,0,0,2,100.00%,0,0,0,0,0,0,0,0,00:00:00,00:01:24,00:00:00,0,2,0
20210202,2021020215,hwy40skidelivery.com/all-package-deals/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,0,1,0
20210202,2021020215,hwy40skidelivery.com/how-it-works/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,0,1,0
20210202,2021020215,hwy40skidelivery.com/ski-packages/,0.00%,0,0,0,1,50.00%,0,1.5,0,0,0,0,2,0,00:00:00,00:00:29,00:00:00,3,2,2
20210202,2021020216,deals.hwy40skidelivery.com/,0.00%,0,0,0,7,100.00%,0,0,0,0,0,0,0,0,00:00:00,00:01:36,00:00:00,0,7,0
20210202,2021020216,fareharbor.com/embeds/book/hwy40skidelivery/items/264209/calendar/2021/02/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:08,00:00:00,0,1,0
20210202,2021020216,fareharbor.com/embeds/book/hwy40skidelivery/items/264214/availability/531951440/book/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:09:34,00:00:00,0,1,0
20210202,2021020216,fareharbor.com/embeds/book/hwy40skidelivery/items/264214/availability/531951898/book/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:19,00:00:00,0,1,0
20210202,2021020216,fareharbor.com/embeds/book/hwy40skidelivery/items/264214/calendar/2021/02/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:20,00:00:00,0,2,0
20210202,2021020216,fareharbor.com/embeds/book/hwy40skidelivery/items/264214/calendar/2021/03/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:01,00:00:00,0,1,0
20210202,2021020216,fareharbor.com/embeds/book/hwy40skidelivery/items/264214/calendar/2021/04/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:19,00:00:00,0,1,0
20210202,2021020216,fareharbor.com/embeds/book/hwy40skidelivery/items/date/2021-02-02/2021/02/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:06,00:00:00,0,1,0
20210202,2021020216,fareharbor.com/embeds/book/hwy40skidelivery/items/date/2021-04-01/2021/04/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,0,1,0
20210202,2021020216,hwy40skidelivery.com/,0.00%,0,0,0,1,100.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,0,1,0
20210202,2021020216,hwy40skidelivery.com/all-package-deals/,0.00%,0,0,0,1,25.00%,0,1.5,0,0,0,0,2,0,00:00:00,00:03:02,00:00:00,3,4,2
20210202,2021020216,hwy40skidelivery.com/elite-ski-package/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:38,00:00:00,0,1,0
20210202,2021020216,hwy40skidelivery.com/equipment-rentals/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:03,00:00:00,0,1,0
20210202,2021020216,hwy40skidelivery.com/faq/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:17:01,00:00:00,0,1,0
20210202,2021020216,hwy40skidelivery.com/how-it-works/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:54,00:00:00,0,1,0
20210202,2021020216,hwy40skidelivery.com/locations/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:11,00:00:00,0,1,0
20210202,2021020216,hwy40skidelivery.com/ski-packages/,0.00%,0,0,0,0,0.00%,0,1,0,0,0,0,1,0,00:00:00,00:00:55,00:00:00,1,2,1
20210202,2021020216,hwy40skidelivery.com/summit-ski-package/,0.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0,0,00:00:00,00:00:00,00:00:00,0,1,0
