# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,
# All Web Site Data,,,,,,,,,,,,,,,,,,,,,
# Flat File Report,,,,,,,,,,,,,,,,,,,,,
# 20201001-20210320,,,,,,,,,,,,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Date,Hour,Avg. Session Duration,Avg. Time on Page,Avg. Time on Screen,Bounce Rate,Bounces,Exits,Hits,New Users,Number of Sessions per User,Pages / Session,Pageviews,Results Pageviews / Search,Screen Views,Screens / Session,Session Duration,Sessions,Total Unique Searches,Unique Pageviews,Unique Screen Views,Users
20210211,14,00:09:04,00:01:35,00:00:00,18.18%,2,9,60,9,1,4.82,53,0,0,0,01:39:40,11,0,40,0,11
20210201,14,00:09:02,00:01:09,00:00:00,28.57%,2,7,68,4,1,9,63,0,0,0,01:03:16,7,0,37,0,7
20210211,18,00:08:54,00:00:24,00:00:00,33.33%,2,5,51,5,1,7.67,46,0,0,0,00:53:26,6,0,36,0,6
20210118,18,00:08:54,00:01:54,00:00:00,0.00%,0,1,18,2,1,5,15,0,0,0,00:26:41,3,0,13,0,3
20210307,14,00:08:54,00:02:44,00:00:00,12.50%,1,8,46,6,1,4.25,34,0,0,0,01:11:09,8,0,27,0,8
20210314,8,00:08:47,00:01:15,00:00:00,40.00%,2,4,14,5,1,2.4,12,0,0,0,00:43:56,5,0,11,0,5
20210203,18,00:08:46,00:01:45,00:00:00,16.67%,1,6,44,4,1,6,36,0,0,0,00:52:33,6,0,31,0,6
20210209,4,00:08:43,00:02:57,00:00:00,50.00%,1,1,3,2,1,1.5,3,0,0,0,00:17:25,2,0,3,0,2
20210114,11,00:08:42,00:05:42,00:00:00,66.67%,4,5,10,3,1,1.67,10,0,0,0,00:52:14,6,0,7,0,6
20201216,8,00:08:40,00:03:09,00:00:00,25.00%,1,5,17,0,1,4,16,0,0,0,00:34:40,4,0,10,0,4
20210308,7,00:08:37,00:02:20,00:00:00,45.45%,5,8,49,7,1,3.73,41,0,0,0,01:34:44,11,0,32,0,11
20210312,15,00:08:34,00:01:52,00:00:00,20.00%,1,5,35,4,1,5.6,28,0,0,0,00:42:48,5,0,26,0,5
20210304,18,00:08:29,00:01:54,00:00:00,66.67%,2,4,24,2,1,7,21,0,0,0,00:25:27,3,0,12,0,3
20210315,16,00:08:28,00:01:26,00:00:00,25.00%,2,7,29,7,1,3.12,25,0,0,0,01:07:42,8,0,22,0,8
20210308,13,00:08:22,00:01:57,00:00:00,14.29%,1,7,49,6,1,5.29,37,0,0,0,00:58:35,7,0,29,0,7
20210221,7,00:08:21,00:02:05,00:00:00,62.50%,5,7,23,5,1,2.62,21,0,0,0,01:06:50,8,0,21,0,8
20210217,7,00:08:19,00:01:19,00:00:00,58.33%,7,10,63,12,1,4.92,59,0,0,0,01:39:43,12,0,43,0,12
20210210,12,00:08:12,00:01:21,00:00:00,55.56%,5,8,51,6,1,5.33,48,0,0,0,01:13:45,9,0,25,0,9
20201217,19,00:08:09,00:01:14,00:00:00,0.00%,0,4,29,1,1,8,24,0,0,0,00:24:28,3,0,14,0,3
20201216,7,00:08:08,00:12:12,00:00:00,33.33%,1,2,5,1,1,1.33,4,0,0,0,00:24:23,3,0,4,0,3
20201218,15,00:08:06,00:01:58,00:00:00,25.00%,2,8,45,2,1.14,5.12,41,0,0,0,01:04:46,8,0,31,0,7
20210225,18,00:08:04,00:01:52,00:00:00,0.00%,0,3,20,1,1,5.33,16,0,0,0,00:24:13,3,0,14,0,3
20210318,10,00:08:04,00:02:13,00:00:00,20.00%,1,6,36,2,1.25,5.8,29,0,0,0,00:40:19,5,0,22,0,4
20210124,10,00:08:03,00:02:39,00:00:00,57.14%,4,6,20,6,1,2.71,19,0,0,0,00:56:20,7,0,13,0,7
20210312,4,00:08:01,00:01:36,00:00:00,0.00%,0,1,9,1,1,6,6,0,0,0,00:08:01,1,0,6,0,1
20210113,17,00:07:56,00:02:07,00:00:00,14.29%,1,5,33,6,1,4,28,0,0,0,00:55:32,7,0,16,0,7
20210226,20,00:07:51,00:01:11,00:00:00,33.33%,1,3,30,1,1,7.67,23,0,0,0,00:23:34,3,0,22,0,3
20210106,21,00:07:42,00:02:36,00:00:00,33.33%,2,4,22,3,1,3.17,19,0,0,0,00:46:12,6,0,18,0,6
20210213,14,00:07:41,00:02:59,00:00:00,57.14%,4,6,27,2,1.17,3.43,24,0,0,0,00:53:45,7,0,18,0,6
20201216,15,00:07:40,00:02:47,00:00:00,25.00%,1,3,17,2,1,3.5,14,0,0,0,00:30:40,4,0,12,0,4
20210124,11,00:07:36,00:02:05,00:00:00,42.86%,3,7,51,6,0.88,6.14,43,0,0,0,00:53:14,7,0,35,0,8
20210314,6,00:07:35,00:01:54,00:00:00,25.00%,1,4,26,0,2,5,20,0,0,0,00:30:20,4,0,20,0,2
20210218,13,00:07:32,00:01:47,00:00:00,50.00%,3,6,34,5,0.86,5,30,0,0,0,00:45:09,6,0,24,0,7
20210215,21,00:07:31,00:01:15,00:00:00,0.00%,0,1,8,1,1,7,7,0,0,0,00:07:31,1,0,7,0,1
20210223,20,00:07:31,00:01:53,00:00:00,33.33%,1,3,18,2,1.5,5,15,0,0,0,00:22:32,3,0,11,0,2
20210214,9,00:07:17,00:01:28,00:00:00,53.33%,8,15,128,8,1.15,5.73,86,0,0,0,01:49:10,15,0,66,0,13
20210219,9,00:07:16,00:01:43,00:00:00,25.00%,2,8,52,5,1.14,5.25,42,0,0,0,00:58:09,8,0,30,0,7
20210128,9,00:07:14,00:01:49,00:00:00,40.00%,2,5,28,2,1,5,25,0,0,0,00:36:12,5,0,21,0,5
20210113,19,00:07:13,00:00:43,00:00:00,0.00%,0,1,14,1,1,11,11,0,0,0,00:07:13,1,0,11,0,1
20210220,0,00:07:12,00:02:03,00:00:00,50.00%,1,2,10,2,1,4.5,9,0,0,0,00:14:23,2,0,9,0,2
20201216,12,00:07:09,00:03:10,00:00:00,0.00%,0,3,36,1,0.75,8.67,26,0,0,0,00:21:28,3,0,12,0,4
20210128,20,00:07:09,00:02:14,00:00:00,20.00%,1,5,22,4,1,4.2,21,0,0,0,00:35:45,5,0,20,0,5
20210123,8,00:07:09,00:01:12,00:00:00,50.00%,4,7,42,6,1,4.75,38,0,0,0,00:57:08,8,0,27,0,8
20210208,5,00:07:03,00:02:34,00:00:00,0.00%,0,2,14,2,1,3.33,10,0,0,0,00:21:10,3,0,10,0,3
20210317,10,00:07:02,00:03:31,00:00:00,33.33%,1,3,12,2,1,3,9,0,0,0,00:21:07,3,0,7,0,3
20210308,14,00:07:02,00:01:05,00:00:00,0.00%,0,2,22,1,1,7.5,15,0,0,0,00:14:04,2,0,14,0,2
20210104,16,00:07:02,00:05:30,00:00:00,40.00%,2,4,11,5,1,2,10,0,0,0,00:35:09,5,0,10,0,5
20210311,19,00:07:00,00:01:03,00:00:00,0.00%,0,6,60,4,1.5,7.67,46,0,0,0,00:42:01,6,0,31,0,4
20210209,5,00:07:00,00:01:22,00:00:00,20.00%,1,6,49,3,1,8,40,0,0,0,00:34:58,5,0,34,0,5
20210201,15,00:06:57,00:01:35,00:00:00,25.00%,1,5,27,2,1,5.75,23,0,0,0,00:27:48,4,0,20,0,4
20201221,8,00:06:57,00:02:19,00:00:00,0.00%,0,1,7,1,1,3.5,7,0,0,0,00:13:53,2,0,3,0,2
20201216,9,00:06:52,00:02:45,00:00:00,0.00%,0,2,7,1,1,3.5,7,0,0,0,00:13:44,2,0,6,0,2
20201217,8,00:06:49,00:06:49,00:00:00,0.00%,0,3,7,2,1,1.75,7,0,0,0,00:27:17,4,0,5,0,4
20210301,18,00:06:49,00:01:53,00:00:00,37.50%,3,8,47,6,1.33,4.62,37,0,0,0,00:54:29,8,0,32,0,6
20210318,7,00:06:47,00:01:14,00:00:00,50.00%,1,2,14,2,1,6.5,13,0,0,0,00:13:34,2,0,8,0,2
20210320,6,00:06:45,00:01:30,00:00:00,0.00%,0,2,14,1,1,5.5,11,0,0,0,00:13:29,2,0,10,0,2
20201227,20,00:06:44,00:01:02,00:00:00,0.00%,0,2,16,1,1,7.5,15,0,0,0,00:13:28,2,0,9,0,2
20210225,17,00:06:44,00:01:13,00:00:00,0.00%,0,2,19,2,1,6.5,13,0,0,0,00:13:27,2,0,7,0,2
20210301,11,00:06:43,00:08:09,00:00:00,66.67%,2,4,13,3,0.6,2.67,8,0,0,0,00:20:09,3,0,7,0,5
20210107,18,00:06:41,00:03:17,00:00:00,33.33%,1,2,5,3,1,1.67,5,0,0,0,00:20:02,3,0,5,0,3
20210318,12,00:06:39,00:01:18,00:00:00,0.00%,0,3,30,2,1.33,5.5,22,0,0,0,00:26:34,4,0,21,0,3
20210209,20,00:06:37,00:01:22,00:00:00,66.67%,4,6,45,2,0.86,5.83,35,0,0,0,00:39:44,6,0,23,0,7
20201230,6,00:06:37,00:01:39,00:00:00,66.67%,2,3,19,3,1,5,15,0,0,0,00:19:50,3,0,13,0,3
20210204,22,00:06:35,00:04:43,00:00:00,20.00%,1,4,12,2,1.67,2.2,11,0,0,0,00:32:57,5,0,10,0,3
20210215,11,00:06:34,00:02:08,00:00:00,31.25%,5,14,46,14,1.07,2.5,40,0,0,0,01:45:04,16,0,31,0,15
20210222,20,00:06:31,00:00:59,00:00:00,33.33%,1,3,23,2,1,7.67,23,0,0,0,00:19:34,3,0,20,0,3
20210301,7,00:06:31,00:00:28,00:00:00,44.44%,4,8,23,8,1,2.56,23,0,0,0,00:58:36,9,0,17,0,9
20210124,19,00:06:29,00:02:58,00:00:00,60.00%,3,4,16,3,1.25,2.8,14,0,0,0,00:32:25,5,0,12,0,4
20201229,14,00:06:28,00:01:41,00:00:00,28.57%,2,7,35,2,1.17,4.86,34,0,0,0,00:45:19,7,0,16,0,6
20210218,9,00:06:27,00:00:53,00:00:00,30.00%,3,10,98,5,1.11,8.3,83,0,0,0,01:04:34,10,0,59,0,9
20210224,6,00:06:27,00:02:14,00:00:00,30.00%,3,9,35,7,1.11,3.1,31,0,0,0,01:04:28,10,0,28,0,9
20210228,12,00:06:21,00:01:11,00:00:00,66.67%,4,6,31,5,0.86,4.17,25,0,0,0,00:38:08,6,0,18,0,7
20201230,11,00:06:21,00:02:16,00:00:00,60.00%,3,5,19,4,1,3.8,19,0,0,0,00:31:43,5,0,9,0,5
20210215,20,00:06:20,00:02:22,00:00:00,33.33%,1,3,14,2,1,3.67,11,0,0,0,00:18:59,3,0,9,0,3
20210203,1,00:06:19,00:03:57,00:00:00,60.00%,3,4,13,2,1.67,2.4,12,0,0,0,00:31:33,5,0,10,0,3
20201229,10,00:06:17,00:02:29,00:00:00,76.92%,10,12,26,7,1.08,2,26,0,0,0,01:21:38,13,0,20,0,12
20210221,9,00:06:16,00:02:35,00:00:00,57.14%,4,7,28,3,1.17,3.43,24,0,0,0,00:43:53,7,0,24,0,6
20210311,17,00:06:13,00:01:26,00:00:00,0.00%,0,6,35,4,1,5.33,32,0,0,0,00:37:20,6,0,26,0,6
20210207,11,00:06:13,00:01:13,00:00:00,33.33%,3,10,70,5,1,6.22,56,0,0,0,00:55:58,9,0,49,0,9
20210123,13,00:06:11,00:06:31,00:00:00,60.00%,3,4,7,4,1,1.4,7,0,0,0,00:30:56,5,0,5,0,5
20210315,8,00:06:09,00:05:07,00:00:00,0.00%,0,5,16,5,1,2.2,11,0,0,0,00:30:44,5,0,9,0,5
20210222,23,00:06:08,00:03:04,00:00:00,50.00%,1,2,9,0,1,3,6,0,0,0,00:12:15,2,0,6,0,2
20201215,11,00:06:06,00:03:03,00:00:00,0.00%,0,4,16,3,0.75,3.33,10,0,0,0,00:18:19,3,0,6,0,4
20210107,10,00:06:06,00:04:21,00:00:00,40.00%,2,4,14,3,1,2.2,11,0,0,0,00:30:29,5,0,11,0,5
20210210,10,00:06:03,00:01:29,00:00:00,20.00%,2,8,80,4,1.25,7.1,71,0,0,0,01:00:31,10,0,43,0,8
20201221,21,00:06:03,00:03:02,00:00:00,0.00%,0,1,6,0,1,3,3,0,0,0,00:06:03,1,0,3,0,1
20210313,17,00:06:02,00:02:39,00:00:00,25.00%,1,3,17,2,1,3,12,0,0,0,00:24:07,4,0,11,0,4
20210108,13,00:05:59,00:03:44,00:00:00,40.00%,2,5,14,5,1,2.6,13,0,0,0,00:29:55,5,0,8,0,5
20210306,14,00:05:59,00:02:59,00:00:00,71.43%,5,7,29,6,1.17,3,21,0,0,0,00:41:51,7,0,21,0,6
20210224,14,00:05:55,00:01:07,00:00:00,33.33%,1,3,23,2,1,6.33,19,0,0,0,00:17:44,3,0,15,0,3
20210123,18,00:05:55,00:01:23,00:00:00,25.00%,1,4,24,3,1,5.25,21,0,0,0,00:23:38,4,0,14,0,4
20210224,5,00:05:54,00:03:56,00:00:00,0.00%,0,2,8,2,1,2.5,5,0,0,0,00:11:48,2,0,5,0,2
20210125,16,00:05:53,00:02:42,00:00:00,33.33%,3,7,20,9,1,2.11,19,0,0,0,00:52:57,9,0,16,0,9
20210208,19,00:05:53,00:01:50,00:00:00,20.00%,1,5,28,2,1.25,4.2,21,0,0,0,00:29:25,5,0,17,0,4
20210106,5,00:05:50,00:01:51,00:00:00,20.00%,1,4,22,4,1.25,3.6,18,0,0,0,00:29:08,5,0,14,0,4
20201228,12,00:05:49,00:02:39,00:00:00,62.50%,5,8,32,6,1,3.75,30,0,0,0,00:46:29,8,0,20,0,8
20210223,19,00:05:47,00:01:14,00:00:00,33.33%,2,6,45,4,1.2,5.67,34,0,0,0,00:34:39,6,0,32,0,5
20210228,21,00:05:45,00:01:43,00:00:00,66.67%,2,3,15,2,1,4.33,13,0,0,0,00:17:14,3,0,8,0,3
20210316,21,00:05:45,00:00:54,00:00:00,33.33%,1,3,28,2,1,7.33,22,0,0,0,00:17:14,3,0,19,0,3
20210319,12,00:05:41,00:02:16,00:00:00,0.00%,0,2,14,1,1,3.5,7,0,0,0,00:11:21,2,0,7,0,2
