# ----------------------------------------
# All Web Site Data
# Flat File Report
# 20201001-20210314
# ----------------------------------------

Date,Hour,Avg. Session Duration,Avg. Time on Page,Avg. Time on Screen,Bounce Rate,Bounces,Exits,Hits,New Users,Number of Sessions per User,Pages / Session,Pageviews,Results Pageviews / Search,Screen Views,Screens / Session,Session Duration,Sessions,Total Unique Searches,Unique Pageviews,Unique Screen Views,Users
20201222,03,00:03:11,00:00:55,00:00:00,50.00%,1,2,9,2,1.00,4.50,9,0.00,0,0.00,00:06:22,2,0,3,0,2
20201215,09,00:03:11,00:01:07,00:00:00,16.67%,1,5,22,6,1.00,3.67,22,0.00,0,0.00,00:19:05,6,0,14,0,6
20210313,13,00:03:10,00:00:42,00:00:00,0.00%,0,4,26,3,1.33,5.50,22,0.00,0,0.00,00:12:39,4,0,17,0,3
20201120,09,00:03:10,00:03:10,00:00:00,50.00%,2,4,8,4,1.00,2.00,8,0.00,0,0.00,00:12:38,4,0,6,0,4
20210305,07,00:03:10,00:00:47,00:00:00,50.00%,2,4,30,3,1.33,5.00,20,0.00,0,0.00,00:12:38,4,0,17,0,3
20201223,19,00:03:08,00:01:48,00:00:00,50.00%,2,4,11,4,1.00,2.75,11,0.00,0,0.00,00:12:33,4,0,7,0,4
20201216,20,00:03:08,00:02:24,00:00:00,28.57%,2,6,15,6,1.00,2.14,15,0.00,0,0.00,00:21:54,7,0,11,0,7
20201116,07,00:03:07,00:00:56,00:00:00,0.00%,0,1,6,2,1.00,3.00,6,0.00,0,0.00,00:06:13,2,0,5,0,2
20210213,18,00:03:06,00:00:54,00:00:00,25.00%,1,5,19,3,0.80,4.75,19,0.00,0,0.00,00:12:25,4,0,11,0,5
20210103,10,00:03:06,00:00:32,00:00:00,0.00%,0,5,39,5,1.00,6.80,34,0.00,0,0.00,00:15:31,5,0,26,0,5
20210210,22,00:03:05,00:00:31,00:00:00,0.00%,0,3,23,2,1.00,7.00,21,0.00,0,0.00,00:09:16,3,0,18,0,3
20201111,14,00:03:05,00:01:19,00:00:00,0.00%,0,3,10,1,1.00,3.33,10,0.00,0,0.00,00:09:15,3,0,9,0,3
20201206,13,00:03:05,00:01:52,00:00:00,0.00%,0,1,4,2,1.00,2.00,4,0.00,0,0.00,00:06:10,2,0,4,0,2
20210312,13,00:03:05,00:01:14,00:00:00,50.00%,2,4,16,1,1.00,3.50,14,0.00,0,0.00,00:12:18,4,0,8,0,4
20201003,08,00:03:04,00:00:54,00:00:00,0.00%,0,5,31,3,1.25,4.40,22,0.00,0,0.00,00:15:20,5,0,14,0,4
20201017,09,00:03:04,00:01:22,00:00:00,16.67%,1,6,23,4,1.00,3.33,20,0.00,0,0.00,00:18:23,6,0,15,0,6
20210209,08,00:03:04,00:00:50,00:00:00,33.33%,1,3,17,3,1.00,4.67,14,0.00,0,0.00,00:09:11,3,0,13,0,3
20210123,12,00:03:03,00:03:04,00:00:00,50.00%,2,4,8,3,1.00,2.00,8,0.00,0,0.00,00:12:13,4,0,5,0,4
20210216,12,00:03:03,00:00:28,00:00:00,12.50%,1,8,69,7,1.00,7.62,61,0.00,0,0.00,00:24:26,8,0,47,0,8
20201214,12,00:03:03,00:01:25,00:00:00,0.00%,0,2,8,3,1.00,2.67,8,0.00,0,0.00,00:09:08,3,0,7,0,3
20210107,15,00:03:02,00:00:39,00:00:00,33.33%,4,12,75,8,1.00,5.67,68,0.00,0,0.00,00:36:24,12,0,51,0,12
20201122,07,00:03:01,00:00:40,00:00:00,0.00%,0,4,26,4,1.00,4.40,22,0.00,0,0.00,00:15:07,5,0,20,0,5
20201018,15,00:03:01,00:01:00,00:00:00,0.00%,0,1,4,1,1.00,4.00,4,0.00,0,0.00,00:03:01,1,0,2,0,1
20201101,16,00:03:01,00:00:26,00:00:00,0.00%,0,2,20,1,2.00,8.00,16,0.00,0,0.00,00:06:01,2,0,8,0,1
20201215,17,00:03:01,00:00:39,00:00:00,25.00%,2,9,50,4,1.33,5.75,46,0.00,0,0.00,00:24:04,8,0,35,0,6
20210210,15,00:03:00,00:01:08,00:00:00,33.33%,1,3,13,2,1.00,3.67,11,0.00,0,0.00,00:09:01,3,0,11,0,3
20210111,08,00:03:00,00:02:00,00:00:00,16.67%,1,6,15,4,1.00,2.50,15,0.00,0,0.00,00:17:57,6,0,11,0,6
20201011,16,00:02:59,00:04:29,00:00:00,33.33%,1,3,5,1,1.00,1.67,5,0.00,0,0.00,00:08:57,3,0,4,0,3
20210207,10,00:02:59,00:02:14,00:00:00,66.67%,4,6,16,4,1.20,2.33,14,0.00,0,0.00,00:17:54,6,0,14,0,5
20201005,08,00:02:58,00:00:52,00:00:00,40.00%,2,5,25,5,1.00,4.40,22,0.00,0,0.00,00:14:51,5,0,14,0,5
20210218,18,00:02:58,00:00:32,00:00:00,0.00%,0,2,13,2,1.00,6.50,13,0.00,0,0.00,00:05:55,2,0,9,0,2
20201120,21,00:02:57,00:01:16,00:00:00,33.33%,1,3,17,3,1.00,3.33,10,0.00,0,0.00,00:08:51,3,0,9,0,3
20201204,08,00:02:57,00:00:48,00:00:00,33.33%,1,4,17,1,1.00,5.33,16,0.00,0,0.00,00:08:51,3,0,9,0,3
20210225,02,00:02:57,00:02:57,00:00:00,0.00%,0,0,1,1,1.00,1.00,1,0.00,0,0.00,00:02:57,1,0,1,0,1
20201225,21,00:02:56,00:00:25,00:00:00,0.00%,0,3,29,3,1.00,8.00,24,0.00,0,0.00,00:08:49,3,0,16,0,3
20201217,11,00:02:56,00:01:28,00:00:00,0.00%,0,1,3,1,1.00,3.00,3,0.00,0,0.00,00:02:56,1,0,2,0,1
20210119,12,00:02:56,00:00:41,00:00:00,0.00%,0,3,17,3,1.00,5.33,16,0.00,0,0.00,00:08:48,3,0,14,0,3
20210301,10,00:02:56,00:00:50,00:00:00,40.00%,2,5,25,4,0.83,4.40,22,0.00,0,0.00,00:14:38,5,0,19,0,6
20201210,02,00:02:55,00:00:11,00:00:00,0.00%,0,1,18,1,1.00,17.00,17,0.00,0,0.00,00:02:55,1,0,9,0,1
20210203,08,00:02:55,00:00:35,00:00:00,0.00%,0,1,6,1,1.00,6.00,6,0.00,0,0.00,00:02:55,1,0,3,0,1
20210211,11,00:02:55,00:00:58,00:00:00,16.67%,1,5,26,5,1.00,3.83,23,0.00,0,0.00,00:17:30,6,0,22,0,6
20210222,07,00:02:54,00:01:25,00:00:00,14.29%,1,6,30,5,1.00,2.86,20,0.00,0,0.00,00:20:20,7,0,17,0,7
20210126,18,00:02:53,00:02:01,00:00:00,28.57%,2,6,16,7,1.00,2.29,16,0.00,0,0.00,00:20:12,7,0,13,0,7
20210117,15,00:02:53,00:01:53,00:00:00,0.00%,0,4,26,2,0.80,5.50,22,0.00,0,0.00,00:11:30,4,0,13,0,5
20210206,14,00:02:53,00:01:38,00:00:00,50.00%,2,3,11,4,1.00,2.50,10,0.00,0,0.00,00:11:30,4,0,10,0,4
20210216,16,00:02:52,00:01:53,00:00:00,66.67%,10,17,59,9,0.88,3.60,54,0.00,0,0.00,00:43:07,15,0,38,0,17
20201229,11,00:02:52,00:02:09,00:00:00,33.33%,3,8,20,8,1.00,2.22,20,0.00,0,0.00,00:25:46,9,0,19,0,9
20210226,07,00:02:51,00:01:05,00:00:00,25.00%,2,8,32,4,1.14,3.62,29,0.00,0,0.00,00:22:51,8,0,22,0,7
20210211,18,00:02:50,00:00:19,00:00:00,0.00%,0,1,11,1,1.00,10.00,10,0.00,0,0.00,00:02:50,1,0,8,0,1
20210225,07,00:02:50,00:00:34,00:00:00,0.00%,0,1,7,1,1.00,6.00,6,0.00,0,0.00,00:02:50,1,0,6,0,1
20210216,07,00:02:50,00:00:51,00:00:00,16.67%,1,6,27,5,1.00,4.33,26,0.00,0,0.00,00:16:57,6,0,22,0,6
20210301,18,00:02:49,00:00:38,00:00:00,0.00%,0,2,15,3,1.00,4.67,14,0.00,0,0.00,00:08:28,3,0,11,0,3
20201215,13,00:02:49,00:01:14,00:00:00,28.57%,2,7,25,4,0.88,3.29,23,0.00,0,0.00,00:19:44,7,0,21,0,8
20210119,21,00:02:48,00:02:48,00:00:00,0.00%,0,1,2,1,1.00,2.00,2,0.00,0,0.00,00:02:48,1,0,2,0,1
20210206,09,00:02:48,00:01:24,00:00:00,0.00%,0,2,6,2,1.00,3.00,6,0.00,0,0.00,00:05:35,2,0,4,0,2
20210101,01,00:02:47,00:00:56,00:00:00,0.00%,0,2,5,1,0.50,5.00,5,0.00,0,0.00,00:02:47,1,0,2,0,2
20210206,13,00:02:46,00:00:51,00:00:00,50.00%,2,5,19,4,0.80,4.50,18,0.00,0,0.00,00:11:05,4,0,9,0,5
20210120,10,00:02:46,00:00:32,00:00:00,0.00%,0,4,26,1,2.00,6.25,25,0.00,0,0.00,00:11:04,4,0,15,0,2
20201115,08,00:02:45,00:00:41,00:00:00,0.00%,0,1,5,1,1.00,5.00,5,0.00,0,0.00,00:02:45,1,0,4,0,1
20210214,11,00:02:45,00:00:29,00:00:00,50.00%,2,6,31,4,0.67,7.25,29,0.00,0,0.00,00:10:59,4,0,23,0,6
20201123,14,00:02:44,00:00:20,00:00:00,0.00%,0,1,10,1,1.00,9.00,9,0.00,0,0.00,00:02:44,1,0,6,0,1
20210130,20,00:02:44,00:00:33,00:00:00,0.00%,0,1,6,1,1.00,6.00,6,0.00,0,0.00,00:02:44,1,0,4,0,1
20201001,07,00:02:44,00:00:41,00:00:00,0.00%,0,2,11,2,1.00,5.00,10,0.00,0,0.00,00:05:27,2,0,8,0,2
20210225,14,00:02:44,00:00:23,00:00:00,0.00%,0,1,10,1,1.00,4.50,9,0.00,0,0.00,00:05:27,2,0,9,0,2
20210306,11,00:02:43,00:00:59,00:00:00,25.00%,1,3,14,4,1.00,2.75,11,0.00,0,0.00,00:10:53,4,0,11,0,4
20210211,22,00:02:42,00:00:49,00:00:00,0.00%,0,3,15,3,1.00,4.33,13,0.00,0,0.00,00:08:07,3,0,9,0,3
20201222,14,00:02:42,00:02:42,00:00:00,33.33%,1,3,8,3,1.00,2.00,6,0.00,0,0.00,00:08:06,3,0,6,0,3
20201021,17,00:02:40,00:04:00,00:00:00,66.67%,2,3,5,1,1.00,1.67,5,0.00,0,0.00,00:08:00,3,0,4,0,3
20201227,13,00:02:40,00:02:40,00:00:00,0.00%,0,2,4,1,1.00,2.00,4,0.00,0,0.00,00:05:20,2,0,3,0,2
20210224,18,00:02:40,00:00:35,00:00:00,0.00%,0,4,20,3,0.75,6.67,20,0.00,0,0.00,00:08:00,3,0,16,0,4
20210225,06,00:02:40,00:00:59,00:00:00,33.33%,1,4,28,3,0.75,7.00,21,0.00,0,0.00,00:07:59,3,0,16,0,4
20201108,16,00:02:39,00:01:20,00:00:00,33.33%,1,3,9,3,1.00,3.00,9,0.00,0,0.00,00:07:58,3,0,7,0,3
20210202,09,00:02:39,00:02:39,00:00:00,0.00%,0,1,4,0,1.00,2.00,2,0.00,0,0.00,00:02:39,1,0,2,0,1
20210128,11,00:02:39,00:01:08,00:00:00,50.00%,2,5,40,1,0.80,8.50,34,0.00,0,0.00,00:10:35,4,0,16,0,5
20210219,16,00:02:39,00:00:59,00:00:00,33.33%,1,3,11,3,1.00,3.67,11,0.00,0,0.00,00:07:56,3,0,10,0,3
20201206,07,00:02:38,00:01:10,00:00:00,50.00%,2,3,12,3,1.00,3.00,12,0.00,0,0.00,00:10:32,4,0,9,0,4
20210125,13,00:02:38,00:00:57,00:00:00,28.57%,2,6,26,4,1.00,3.43,24,0.00,0,0.00,00:18:26,7,0,24,0,7
20210202,16,00:02:38,00:00:26,00:00:00,0.00%,0,6,52,5,1.20,7.17,43,0.00,0,0.00,00:15:48,6,0,28,0,5
20210224,13,00:02:38,00:01:28,00:00:00,20.00%,1,5,30,2,1.00,4.40,22,0.00,0,0.00,00:13:10,5,0,17,0,5
20210201,15,00:02:37,00:01:06,00:00:00,12.50%,1,8,29,5,1.00,3.38,27,0.00,0,0.00,00:20:58,8,0,26,0,8
20210220,15,00:02:37,00:01:03,00:00:00,25.00%,1,4,16,2,1.00,3.50,14,0.00,0,0.00,00:10:29,4,0,13,0,4
20201212,20,00:02:37,00:00:40,00:00:00,0.00%,0,1,5,1,1.00,5.00,5,0.00,0,0.00,00:02:37,1,0,3,0,1
20210103,15,00:02:36,00:00:45,00:00:00,9.09%,1,14,58,9,0.85,4.82,53,0.00,0,0.00,00:28:41,11,0,41,0,13
20210130,16,00:02:36,00:01:50,00:00:00,50.00%,2,5,11,2,0.80,2.75,11,0.00,0,0.00,00:10:23,4,0,7,0,5
20210213,21,00:02:35,00:00:31,00:00:00,0.00%,0,1,7,1,1.00,6.00,6,0.00,0,0.00,00:02:35,1,0,6,0,1
20201215,18,00:02:34,00:00:32,00:00:00,0.00%,0,6,39,4,1.00,5.83,35,0.00,0,0.00,00:15:25,6,0,24,0,6
20201204,15,00:02:34,00:00:17,00:00:00,0.00%,0,2,24,1,1.00,10.00,20,0.00,0,0.00,00:05:08,2,0,17,0,2
20201230,17,00:02:34,00:00:35,00:00:00,0.00%,0,5,27,5,1.00,5.40,27,0.00,0,0.00,00:12:50,5,0,20,0,5
20210217,14,00:02:34,00:00:45,00:00:00,42.86%,3,8,39,6,0.88,4.57,32,0.00,0,0.00,00:17:58,7,0,29,0,8
20210114,13,00:02:34,00:01:16,00:00:00,66.67%,2,2,9,0,1.00,2.67,8,0.00,0,0.00,00:07:41,3,0,8,0,3
20210303,19,00:02:33,00:00:42,00:00:00,33.33%,1,3,18,2,1.00,4.67,14,0.00,0,0.00,00:07:40,3,0,13,0,3
20201208,05,00:02:33,00:00:51,00:00:00,0.00%,0,1,4,1,1.00,4.00,4,0.00,0,0.00,00:02:33,1,0,2,0,1
20210301,07,00:02:33,00:00:33,00:00:00,0.00%,0,3,18,2,1.00,5.67,17,0.00,0,0.00,00:07:39,3,0,13,0,3
20210111,12,00:02:32,00:00:30,00:00:00,0.00%,0,2,13,2,1.00,6.00,12,0.00,0,0.00,00:05:04,2,0,11,0,2
20201014,20,00:02:31,00:01:16,00:00:00,0.00%,0,6,22,3,1.50,3.00,18,0.00,0,0.00,00:15:08,6,0,16,0,4
20201019,09,00:02:31,00:01:07,00:00:00,25.00%,1,3,14,3,1.00,3.00,12,0.00,0,0.00,00:10:04,4,0,8,0,4
20210221,15,00:02:31,00:01:41,00:00:00,50.00%,3,6,15,3,1.20,2.50,15,0.00,0,0.00,00:15:06,6,0,13,0,5
20210213,09,00:02:31,00:02:31,00:00:00,50.00%,4,8,19,6,1.14,2.00,16,0.00,0,0.00,00:20:05,8,0,15,0,7
20210101,15,00:02:30,00:01:00,00:00:00,50.00%,2,4,17,2,1.00,3.50,14,0.00,0,0.00,00:10:01,4,0,11,0,4
20210125,18,00:02:30,00:00:19,00:00:00,0.00%,0,1,10,1,1.00,9.00,9,0.00,0,0.00,00:02:30,1,0,7,0,1
20210216,08,00:02:30,00:00:25,00:00:00,0.00%,0,1,7,0,1.00,7.00,7,0.00,0,0.00,00:02:30,1,0,4,0,1
20201007,11,00:02:30,00:00:16,00:00:00,33.33%,1,3,35,3,1.00,10.33,31,0.00,0,0.00,00:07:29,3,0,16,0,3
20210216,09,00:02:30,00:00:19,00:00:00,50.00%,1,1,8,2,1.00,4.00,8,0.00,0,0.00,00:04:59,2,0,6,0,2
20210207,08,00:02:29,00:00:50,00:00:00,0.00%,0,3,13,3,1.00,4.00,12,0.00,0,0.00,00:07:28,3,0,10,0,3
20210215,07,00:02:29,00:00:36,00:00:00,42.86%,3,8,67,5,0.88,7.86,55,0.00,0,0.00,00:17:24,7,0,50,0,8
20201024,16,00:02:29,00:00:50,00:00:00,0.00%,0,2,10,1,2.00,4.00,8,0.00,0,0.00,00:04:58,2,0,8,0,1
20210110,10,00:02:29,00:01:14,00:00:00,0.00%,0,2,6,2,1.00,3.00,6,0.00,0,0.00,00:04:58,2,0,4,0,2
20201029,08,00:02:29,00:00:12,00:00:00,50.00%,1,2,30,2,1.00,13.50,27,0.00,0,0.00,00:04:57,2,0,17,0,2
20210219,13,00:02:28,00:00:37,00:00:00,25.00%,1,4,27,3,1.00,5.00,20,0.00,0,0.00,00:09:53,4,0,17,0,4
20210201,07,00:02:28,00:00:49,00:00:00,33.33%,1,3,14,3,1.00,4.00,12,0.00,0,0.00,00:07:24,3,0,12,0,3
20201215,16,00:02:28,00:00:45,00:00:00,0.00%,0,6,31,6,1.17,4.14,29,0.00,0,0.00,00:17:15,7,0,27,0,6
20201028,15,00:02:28,00:00:49,00:00:00,0.00%,0,3,12,3,1.00,4.00,12,0.00,0,0.00,00:07:23,3,0,10,0,3
20210110,18,00:02:28,00:00:39,00:00:00,0.00%,0,4,20,4,1.00,4.75,19,0.00,0,0.00,00:09:50,4,0,18,0,4
20201101,07,00:02:27,00:00:25,00:00:00,0.00%,0,1,8,1,1.00,7.00,7,0.00,0,0.00,00:02:27,1,0,4,0,1
20210101,07,00:02:27,00:00:56,00:00:00,0.00%,0,5,18,5,1.00,3.60,18,0.00,0,0.00,00:12:15,5,0,12,0,5
20201113,08,00:02:26,00:01:13,00:00:00,50.00%,1,2,6,2,1.00,3.00,6,0.00,0,0.00,00:04:52,2,0,6,0,2
20201001,20,00:02:25,00:00:40,00:00:00,0.00%,0,5,25,2,1.25,4.60,23,0.00,0,0.00,00:12:07,5,0,17,0,4
20201229,08,00:02:25,00:00:55,00:00:00,18.18%,2,11,46,7,1.38,3.64,40,0.00,0,0.00,00:26:38,11,0,38,0,8
20210227,14,00:02:25,00:00:45,00:00:00,40.00%,2,5,25,5,1.00,4.20,21,0.00,0,0.00,00:12:06,5,0,21,0,5
20201120,22,00:02:25,00:00:48,00:00:00,0.00%,0,1,4,0,1.00,4.00,4,0.00,0,0.00,00:02:25,1,0,4,0,1
20201231,19,00:02:25,00:01:13,00:00:00,0.00%,0,1,3,1,1.00,3.00,3,0.00,0,0.00,00:02:25,1,0,2,0,1
20201028,20,00:02:24,00:01:12,00:00:00,0.00%,0,1,3,1,1.00,3.00,3,0.00,0,0.00,00:02:24,1,0,2,0,1
20210204,07,00:02:24,00:02:24,00:00:00,0.00%,0,1,2,1,1.00,2.00,2,0.00,0,0.00,00:02:24,1,0,2,0,1
20210222,14,00:02:24,00:01:56,00:00:00,50.00%,2,4,9,4,1.00,2.25,9,0.00,0,0.00,00:09:36,4,0,6,0,4
20210223,20,00:02:24,00:00:16,00:00:00,0.00%,0,1,10,1,1.00,10.00,10,0.00,0,0.00,00:02:24,1,0,4,0,1
20210301,06,00:02:24,00:00:48,00:00:00,0.00%,0,1,4,1,1.00,4.00,4,0.00,0,0.00,00:02:24,1,0,4,0,1
20201019,16,00:02:23,00:00:57,00:00:00,0.00%,0,1,7,1,1.00,3.00,6,0.00,0,0.00,00:04:46,2,0,6,0,2
20201122,16,00:02:23,00:00:24,00:00:00,0.00%,0,1,7,1,1.00,7.00,7,0.00,0,0.00,00:02:23,1,0,4,0,1
20201225,12,00:02:22,00:01:47,00:00:00,33.33%,1,3,7,2,1.00,2.33,7,0.00,0,0.00,00:07:07,3,0,5,0,3
20210109,13,00:02:22,00:01:11,00:00:00,25.00%,1,4,12,4,1.00,3.00,12,0.00,0,0.00,00:09:29,4,0,8,0,4
20210206,17,00:02:22,00:00:24,00:00:00,0.00%,0,1,8,1,1.00,7.00,7,0.00,0,0.00,00:02:22,1,0,7,0,1
20210128,08,00:02:22,00:00:34,00:00:00,0.00%,0,5,22,3,0.80,5.50,22,0.00,0,0.00,00:09:27,4,0,15,0,5
20201231,11,00:02:21,00:00:43,00:00:00,42.86%,3,7,36,3,1.00,4.29,30,0.00,0,0.00,00:16:30,7,0,23,0,7
20201217,09,00:02:21,00:00:47,00:00:00,0.00%,0,1,5,1,1.00,4.00,4,0.00,0,0.00,00:02:21,1,0,3,0,1
20210212,15,00:02:21,00:00:21,00:00:00,14.29%,1,7,62,5,1.00,7.86,55,0.00,0,0.00,00:16:27,7,0,29,0,7
20210220,11,00:02:21,00:00:43,00:00:00,0.00%,0,4,20,3,1.00,4.25,17,0.00,0,0.00,00:09:24,4,0,14,0,4
20201029,09,00:02:21,00:01:17,00:00:00,33.33%,1,2,7,3,1.00,2.33,7,0.00,0,0.00,00:07:02,3,0,5,0,3
20201119,20,00:02:21,00:00:53,00:00:00,0.00%,0,3,13,3,1.00,3.67,11,0.00,0,0.00,00:07:02,3,0,9,0,3
20210219,21,00:02:20,00:00:53,00:00:00,0.00%,0,3,14,2,1.00,3.67,11,0.00,0,0.00,00:07:01,3,0,10,0,3
20210220,04,00:02:20,00:00:47,00:00:00,0.00%,0,1,4,1,1.00,4.00,4,0.00,0,0.00,00:02:20,1,0,3,0,1
20201006,13,00:02:19,00:00:28,00:00:00,0.00%,0,3,22,2,1.00,6.00,18,0.00,0,0.00,00:06:58,3,0,13,0,3
20201014,00,00:02:19,00:01:10,00:00:00,0.00%,0,1,3,1,1.00,3.00,3,0.00,0,0.00,00:02:19,1,0,2,0,1
20201014,06,00:02:19,00:01:10,00:00:00,0.00%,0,2,6,1,1.00,3.00,6,0.00,0,0.00,00:04:38,2,0,4,0,2
20210306,16,00:02:18,00:00:22,00:00:00,0.00%,0,3,28,1,1.00,7.33,22,0.00,0,0.00,00:06:55,3,0,17,0,3
20201128,05,00:02:18,00:00:11,00:00:00,0.00%,0,1,15,0,1.00,14.00,14,0.00,0,0.00,00:02:18,1,0,11,0,1
20201206,16,00:02:18,00:00:28,00:00:00,0.00%,0,3,22,2,1.00,6.00,18,0.00,0,0.00,00:06:53,3,0,17,0,3
20210114,14,00:02:18,00:00:29,00:00:00,66.67%,4,7,41,5,0.86,6.00,36,0.00,0,0.00,00:13:45,6,0,17,0,7
20201015,13,00:02:17,00:00:20,00:00:00,0.00%,0,2,19,1,1.00,8.00,16,0.00,0,0.00,00:04:34,2,0,13,0,2
20201025,11,00:02:17,00:01:09,00:00:00,0.00%,0,1,3,1,1.00,3.00,3,0.00,0,0.00,00:02:17,1,0,2,0,1
20201219,05,00:02:17,00:00:24,00:00:00,0.00%,0,3,22,2,1.50,6.67,20,0.00,0,0.00,00:06:51,3,0,14,0,2
20210105,17,00:02:17,00:00:21,00:00:00,20.00%,1,5,40,4,1.25,7.40,37,0.00,0,0.00,00:11:25,5,0,33,0,4
20210110,12,00:02:17,00:00:42,00:00:00,0.00%,0,4,20,4,1.00,4.25,17,0.00,0,0.00,00:09:08,4,0,15,0,4
20210220,22,00:02:17,00:00:46,00:00:00,0.00%,0,1,5,1,1.00,4.00,4,0.00,0,0.00,00:02:17,1,0,4,0,1
20210228,09,00:02:17,00:00:27,00:00:00,0.00%,0,2,12,2,1.00,6.00,12,0.00,0,0.00,00:04:34,2,0,5,0,2
20210226,09,00:02:16,00:00:36,00:00:00,25.00%,1,4,20,3,1.00,4.75,19,0.00,0,0.00,00:09:05,4,0,17,0,4
20201226,18,00:02:16,00:00:18,00:00:00,25.00%,1,3,26,3,1.00,5.25,21,0.00,0,0.00,00:09:03,4,0,16,0,4
20201202,10,00:02:15,00:03:14,00:00:00,33.33%,1,2,5,2,1.00,1.33,4,0.00,0,0.00,00:06:46,3,0,4,0,3
20201006,09,00:02:15,00:00:52,00:00:00,25.00%,1,3,16,3,1.00,3.25,13,0.00,0,0.00,00:09:00,4,0,13,0,4
20210127,17,00:02:15,00:00:27,00:00:00,50.00%,1,2,12,1,1.00,6.00,12,0.00,0,0.00,00:04:29,2,0,7,0,2
20210211,10,00:02:15,00:00:30,00:00:00,0.00%,0,2,15,2,1.00,5.50,11,0.00,0,0.00,00:04:29,2,0,9,0,2
20210131,18,00:02:14,00:00:50,00:00:00,33.33%,1,3,12,2,1.00,3.67,11,0.00,0,0.00,00:06:43,3,0,7,0,3
20201222,22,00:02:14,00:02:56,00:00:00,66.67%,2,4,20,3,0.75,5.00,15,0.00,0,0.00,00:06:42,3,0,12,0,4
20210223,17,00:02:14,00:00:21,00:00:00,25.00%,1,4,35,4,1.00,7.50,30,0.00,0,0.00,00:08:56,4,0,23,0,4
20201011,17,00:02:14,00:00:56,00:00:00,40.00%,2,5,22,5,1.00,3.40,17,0.00,0,0.00,00:11:09,5,0,15,0,5
20201029,16,00:02:14,00:01:07,00:00:00,50.00%,1,1,6,2,1.00,2.50,5,0.00,0,0.00,00:04:27,2,0,5,0,2
20210104,08,00:02:13,00:01:01,00:00:00,20.00%,1,5,16,4,1.00,3.20,16,0.00,0,0.00,00:11:07,5,0,10,0,5
20210209,16,00:02:13,00:00:29,00:00:00,33.33%,1,3,21,2,1.00,5.67,17,0.00,0,0.00,00:06:40,3,0,17,0,3
20210218,00,00:02:13,00:00:17,00:00:00,0.00%,0,1,9,0,1.00,9.00,9,0.00,0,0.00,00:02:13,1,0,8,0,1
20210109,18,00:02:12,00:01:50,00:00:00,40.00%,2,5,11,3,1.00,2.20,11,0.00,0,0.00,00:11:02,5,0,7,0,5
20210218,10,00:02:12,00:00:29,00:00:00,0.00%,0,7,40,4,1.00,5.57,39,0.00,0,0.00,00:15:26,7,0,28,0,7
20210218,04,00:02:12,00:00:27,00:00:00,0.00%,0,1,6,1,1.00,6.00,6,0.00,0,0.00,00:02:12,1,0,6,0,1
20201126,19,00:02:12,00:01:06,00:00:00,0.00%,0,2,6,2,1.00,3.00,6,0.00,0,0.00,00:04:23,2,0,4,0,2
20201002,07,00:02:11,00:00:30,00:00:00,0.00%,0,3,19,3,1.00,5.33,16,0.00,0,0.00,00:06:34,3,0,13,0,3
20201227,11,00:02:11,00:00:46,00:00:00,0.00%,0,5,17,4,0.80,4.25,17,0.00,0,0.00,00:08:42,4,0,11,0,5
20210105,14,00:02:10,00:00:42,00:00:00,33.33%,1,3,17,2,0.75,5.33,16,0.00,0,0.00,00:06:31,3,0,14,0,4
20201016,09,00:02:10,00:00:50,00:00:00,20.00%,1,5,19,5,1.00,3.60,18,0.00,0,0.00,00:10:49,5,0,13,0,5
20201206,08,00:02:10,00:00:49,00:00:00,0.00%,0,4,12,2,0.75,4.00,12,0.00,0,0.00,00:06:29,3,0,9,0,4
20201016,10,00:02:10,00:00:22,00:00:00,0.00%,0,4,32,2,1.00,7.00,28,0.00,0,0.00,00:08:38,4,0,22,0,4
20201124,16,00:02:10,00:00:52,00:00:00,0.00%,0,2,7,2,1.00,3.50,7,0.00,0,0.00,00:04:19,2,0,5,0,2
20201006,12,00:02:09,00:00:29,00:00:00,0.00%,0,2,13,2,1.00,5.50,11,0.00,0,0.00,00:04:18,2,0,8,0,2
20210105,15,00:02:09,00:00:32,00:00:00,0.00%,0,3,13,2,0.67,5.50,11,0.00,0,0.00,00:04:18,2,0,6,0,3
20210115,07,00:02:09,00:01:04,00:00:00,0.00%,0,2,10,2,1.00,3.00,6,0.00,0,0.00,00:04:18,2,0,5,0,2
20210202,06,00:02:08,00:00:30,00:00:00,0.00%,0,3,16,2,1.00,5.33,16,0.00,0,0.00,00:06:25,3,0,15,0,3
20201103,19,00:02:08,00:00:43,00:00:00,50.00%,1,2,11,2,1.00,4.00,8,0.00,0,0.00,00:04:16,2,0,8,0,2
20201212,10,00:02:08,00:02:08,00:00:00,37.50%,3,8,16,7,1.00,2.00,16,0.00,0,0.00,00:17:04,8,0,13,0,8
20210104,22,00:02:08,00:00:32,00:00:00,0.00%,0,1,5,1,1.00,5.00,5,0.00,0,0.00,00:02:08,1,0,2,0,1
20210219,19,00:02:08,00:00:36,00:00:00,14.29%,1,7,35,6,1.00,4.57,32,0.00,0,0.00,00:14:55,7,0,23,0,7
20210202,15,00:02:07,00:00:40,00:00:00,14.29%,1,8,73,4,0.88,9.14,64,0.00,0,0.00,00:14:52,7,0,44,0,8
20201011,14,00:02:07,00:00:46,00:00:00,60.00%,3,5,22,5,1.00,3.80,19,0.00,0,0.00,00:10:37,5,0,14,0,5
